SMILES,E_0
CN(C)C(=S)SSC(=S)N(C)C,-1977.86352
CC(C)N(C(C)C)C(=O)SC\C(Cl)=C\Cl,-2650.63533
OC1=CC=CC=C1,-1112.87949
CCCCCCCCCCCCCCCC(=O)OC,-3139.68208
NC(CCC(N)=O)C(O)=O,-2008.76179
NC(CCC(O)=O)C(O)=O,-2104.27333
CNC(=O)O\N=C\C(C)(C)SC,-2187.90077
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-2420.49225
CCC1(CC)C(=O)NCC(C)C1=O,-2235.78146
CC1=CC(=O)NO1,-1334.18559
[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,-3328.68573
NC(CCCNC(N)=N)C(O)=O,-2262.06953
CCCCCCCCCCCCCCCCCC(=O)OC,-3439.59712
CNC(=O)O\N=C(\C)SC,-1888.00277
[O-][N+](=O)OC1COC2C(COC12)O[N+]([O-])=O,-3571.82498
CC1=CC=C(O)C=C1,-1263.02313
CC1=C(O)C=CC=C1,-1263.12714
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-2903.81324
CC1(C)C(=O)NC(=O)NC1=O,-2105.00412
NC1=CC=C(N)C=C1,-1217.36638
NC1=CC(=CC=C1)N,-1217.55689
NC1=C(N)C=CC=C1,-1217.32288
CC1=CC=C(CO)C=C1,-1413.00064
CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,-3080.5772
CN(C)NC(=O)CCC(O)=O,-2157.51299
O=C1NC(=O)C2(CC2)C(=O)N1,-2076.83727
OC1=CC=C(O)C=C1,-1408.3874
CCCCCCCCCCNC(=O)NC1CCCCC1,-3217.21272
OC1=CC(=CC=C1)O,-1408.52613
OC1=C(O)C=CC=C1,-1408.34114
CCC1=CC=C(O)C=C1,-1413.09324
CCN(CC)C(=S)SSC(=S)N(CC)CC,-2577.90674
CCCC(C)(COC(N)=O)COC(N)=O,-2903.73034
CCC1(C)C(=O)NC(=O)NC1=O,-2254.89688
NC1=NC(=O)NC=C1,-1412.99679
CC1=CC(=CC(=C1)O)C,-1413.3682
CC1=C(C)C=C(O)C=C1,-1413.28183
CC1=CC(=C(C)C=C1)O,-1413.28424
OCC1=C(O)C=CC=C1,-1558.32376
CC1=C(C)C(=CC=C1)O,-1413.24331
CC1=CC=CC(=C1O)C,-1413.23745
O=C1NNC(=O)C=C1,-1507.32392
O=C1NC=CC(=O)N1,-1509.08565
O=C1NC(=O)C2(CCC2)C(=O)N1,-2227.15473
CC1=CC(=C(C)C=C1C)C,-1418.09366
NC(=O)C1=CC=CC=C1,-1435.91647
ClC1=CC=C(Cl)C=C1,-1324.66727
OC(=O)C1=CC=CC=C1,-1531.5121
CCC1(CC)C(=O)NC(=O)NC1=O,-2404.91508
OC1=CC=C(C=O)C=C1,-1530.742
CC1(CC=C)C(=O)NC(=O)NC1=O,-2376.97075
OC1=CC=CC(=C1)C=O,-1530.83518
NC(=O)C1=CC=CN=C1,-1485.65652
OC(=O)CC(O)(CC(O)=O)C(O)=O,-2913.73443
OC(=O)C1=CN=CC=C1,-1581.25516
NC(=O)C1=CN=CC=N1,-1535.24931
CC1=CC(=C(C)C(=C1)C)O,-1563.40707
CC1=CC(=C(O)C(=C1)C)C,-1563.36635
CC1=C(O)C=CC(=C1)Cl,-1516.69157
CC1=C(Cl)C=CC(=C1)O,-1516.77366
CC1=CNC(=O)NC1=O,-1659.17944
OC1=CC(=CC(=C1)O)O,-1703.51323
O=C1NC(=S)NC=C1,-1389.90374
CCCC1(CC)C(=O)NC(=O)NC1=O,-2554.86402
OC1=C(O)C(=CC=C1)O,-1703.71166
CCC(C)C1=CC=C(O)C=C1,-1713.00256
CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2554.83616
CCC1(CC=C)C(=O)NC(=O)NC1=O,-2526.81122
CC1=C(C)C(=C(C)C(=C1)C)C,-1568.06355
CC(=O)NC1=CC=CC=C1,-1585.95545
FC1=CNC(=O)NC1=O,-1960.96109
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2554.44359
O=C1NC(=O)C2(CCCCC2)C(=O)N1,-2527.61078
CNC(C)C(O)C1=CC=CC=C1,-1912.21916
OC(=O)CC1=CC=CC=C1,-1681.5184
CC(C)(C)C1=CC=C(O)C=C1,-1712.98277
CC1=CC=C(C=C1)C(O)=O,-1681.69797
CC1=CC=CC(=C1)C(O)=O,-1681.66745
CCC1(CC)C(=O)NC(=S)NC1=O,-2285.62077
OC(=O)C1=CSC=C1,-1435.4065
CC1=C(C=CC=C1)C(O)=O,-1681.63444
CC(C)C1=C(O)C=C(C)C=C1,-1713.17947
CCCCC1(CC)C(=O)NC(=O)NC1=O,-2704.76333
CC(C)=CCC1(C)C(=O)NC(=O)NC1=O,-2677.26546
NC(=O)OCC1=CC=CC=C1,-1881.1686
COC1=NN(CS[P](=S)(OC)OC)C(=O)S1,-3146.09256
OC1=CC=C(Br)C=C1,-1321.96969
OC(=O)C1=CC=C(F)C=C1,-1983.74763
OC1=CC(=CC=C1)Br,-1321.96893
NNC(=O)C1=CC=NC=C1,-1684.50919
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2704.70678
OC(=O)C1=C(F)C=CC=C1,-1983.66742
NC1=CC=C(C=C1)C(O)=O,-1731.59044
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,-2704.60374
CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2676.82545
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-2648.94679
OC(=O)C1=CC=C(O)C=C1,-1827.02261
NC1=C(C=CC=C1)C(O)=O,-1731.56912
CC1=CC=C(C=C1)N=C=S,-1439.43408
NC(=O)C1=C(O)C=CC=C1,-1731.39209
OC(=O)C1=CC(=CC=C1)O,-1826.785
OC1=C(Cl)C=CC(=C1)Cl,-1620.05769
CCCCCC1(CC)C(=O)NC(=O)NC1=O,-2854.57151
ClC1=CC=C(Br)C=C1,-1280.06281
NC1=CC(=CC=C1)[N+]([O-])=O,-1777.9654
OC1=C(Cl)C=CC=C1Cl,-1619.95161
OC(=O)C1=C(O)C=CC=C1,-1827.1137
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2854.62572
CCNC(=O)NC(=O)C(=N/OC)/C#N,-2623.79122
OC1=CC=C(C=C1)[N+]([O-])=O,-1873.51996
NC1=C(C=CC=C1)[N+]([O-])=O,-1778.11969
OC(=O)/C=C/C1=CC=CC=C1,-1803.78491
CC1=C(C)C(=C(C)C(=C1C)C)C,-1718.03009
CC(=O)NC1=CC=C(C)C=C1,-1736.08945
OC1=CC(=CC=C1)[N+]([O-])=O,-1873.41775
CC(=O)NC1=CC(=CC=C1)C,-1736.12431
CCCCCOC(=O)CCCNC(=O)NC1CCCCC1,-3631.03391
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2827.25406
CCCCCC(O)/C=C/C1C(O)CC(O)C1C\C=C\CCCC(O)=O,-4393.7341
CN(C(C)=O)C1=CC=CC=C1,-1735.48905
OC1=C(C=CC=C1)[N+]([O-])=O,-1873.5543
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2854.40302
O=C1NC(=S)NC(=O)C12CCCCC2,-2408.38386
CCC(=O)C1=CC=C(N)C=C1,-1735.68792
CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2=O,-3303.4145
ClC1=CC(=CC(=C1)Cl)Cl,-1578.14086
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,-2826.84186
CCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3004.61517
OC(=O)C1=CC=C(Cl)C=C1,-1785.0538
ClC1=C(Cl)C(=CC=C1)Cl,-1578.03628
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,-2827.12649
CCCCCCCCCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-3762.99706
CC(=O)NC1=CC=C(F)C=C1,-2038.15458
CC/C=C(C)/C1(CC)C(=O)NC(=O)NC1=O,-2827.05462
OC(=O)C1=CC(=CC=C1)Cl,-1785.02008
[NH]1C=CC2=C1C=CC=C2,-1262.76878
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2826.61714
OC(=O)COC1=CC=CC=C1,-1976.27783
COC(=O)C1=CC=C(N)C=C1,-1881.08119
OC(=O)C1=C(Cl)C=CC=C1,-1784.97403
CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O,-3331.16604
CC(=O)NC1=CC=C(O)C=C1,-1881.22626
COC(=O)C1=CC=C(O)C=C1,-1976.52267
COC1=CC=C(C=C1)C(O)=O,-1976.55291
CNC(=O)O/N=C(SC)/C(=O)N(C)C,-2655.48658
CC(=O)NC1=CC=CC(=C1)O,-1881.42027
CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3154.65998
[O-][N+](=O)C1=C(Cl)C=CC=C1,-1831.40256
COC1=CC(=CC=C1)C(O)=O,-1976.45093
OC(=O)C1=CC=C(C=C1)C#N,-1826.44895
COC(=O)/C=C/C1=CC=CC=C1,-1953.25939
CC(=O)NC1=C(O)C=CC=C1,-1881.34415
COC1=C(Cl)C(=CC=C1)Cl,-1769.489
CN(C)C(=O)NC1=CC=CC=C1,-1935.30612
OC(C(O)=O)C1=CC=CC=C1,-1976.74027
COC1=CC(=CC=C1O)C=O,-1975.60159
COC1=CC=CC=C1C(O)=O,-1976.39423
CC(C)C1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2977.14536
[NH]1N=NC2=C1C=CC=C2,-1361.46508
CC1=CC(=C(C=C1)C(O)=O)O,-1977.24471
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2976.48922
CC1=CC(=C(O)C=C1)C(O)=O,-1976.9683
ClC1=CC=CC(=C1)N=C=S,-1542.77919
ClC1=CC=CC(=C1C#N)Cl,-1619.56403
CO[P](=O)(NC(C)=O)SC,-2053.65561
CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3304.39068
CCCCCCCCCC1=CC=C(O)C=C1,-2462.77379
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,-2778.1636
[O-][N+](=O)C1=CC=CC(=C1)C=O,-1995.81625
CCOC(=O)C1=CC=C(N)C=C1,-2031.15433
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-2735.26711
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,-3303.90465
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-2949.95122
CCOC(=O)C1=CC=C(O)C=C1,-2126.62122
[O-][N+](=O)C1=C(C=O)C=CC=C1,-1995.70861
CCC1C(=O)NC(=O)NC1=O,-2104.96543
CC(=O)NC1=C(Cl)C=CC=C1,-1839.50776
NC1=CC(=C(C=C1)C(O)=O)O,-2026.96679
NC1=CC(=C(O)C=C1)C(O)=O,-2026.66824
CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,-2949.71083
BrC1=CC=C(Br)C=C1,-1235.45641
S=C=NC1=CC=CC(=C1)C#N,-1584.1795
COC1=CC=C(NC(C)=O)C=C1,-2030.86166
COC(=O)C1=CC=C(OC)C=C1,-2126.04672
NC(CC1=CC=CC=C1)C(O)=O,-2031.06772
CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3454.53864
COC(=O)CCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-3576.79806
CC(C)OC(=O)NC1=CC=CC=C1,-2181.22619
CC1=C[NH]C2=C1C=CC=C2,-1412.88557
CNCC(O)C1=CC(=C(O)C=C1)O,-2352.84917
OC(=O)C1=CC(=CC=C1O)O,-2122.33415
CCOC1=C(O)C=CC(=C1)C=O,-2125.80897
CC1=NC=C([N]1CCO)[N+]([O-])=O,-2299.79647
CC(C)=CCC1(C(=O)NC(=O)NC1=O)C(C)(C)C,-3126.95055
C1=CC2=C(C=C1)C=CC=C2,-1335.82336
CC(=O)NC1=CC=C(C=O)C=C1,-2003.85491
COC1=C(OC)C=C(C=O)C=C1,-2125.14528
COC1=CC(=C(OC)C=C1)C=O,-2125.28236
NC1=NC(=NC(=N1)NC2CC2)N,-1988.82343
CCCOC(=O)C1=CC=C(N)C=C1,-2181.10067
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,-3099.66483
OC1=C(Cl)C=C(Cl)C=C1Cl,-1873.41475
C1=CC2=C(C=C1)C=NC=C2,-1385.59409
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-3453.68049
CCCOC(=O)C1=CC=C(O)C=C1,-2276.54127
O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,-3277.19181
CN(C)C1=CC=C(C=C1)N=C=S,-1788.62339
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,-2857.37303
COC1=CC=CC=C1OCC(O)CO,-2597.77207
CC1=NC2=C([NH]1)C=CC=C2,-1462.70917
OC(=O)C1=CC=C(Br)C=C1,-1740.44074
OC(=O)C1=CC(=O)NC(=O)N1,-2222.73622
CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,-3397.71195
OC(=O)C1=CC(=CC=C1)Br,-1740.42522
CCOC1=CC=C(NC(C)=O)C=C1,-2180.91284
C1=CC2=C(C=C1)C=NN=C2,-1434.84715
N#CC(=NNC1=CC=CC=C1)C#N,-1928.45125
C1=CC2=C(C=C1)N=CC=N2,-1435.1213
ClC1=C(Cl)C=C(Cl)C(=C1)Cl,-1831.489
CC(C)C1C(=O)NC(=O)NC1=O,-2254.94687
CCCCCC(O)/C=C/C1C(O)CC(=O)C1CCCCCCC(O)=O,-4394.18665
ClC1=CC(=C(Cl)C(=C1)Cl)Cl,-1831.49118
OC1=C(F)C(=C(F)C(=C1F)F)F,-3373.17784
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-3163.40699
ClC1=C(Cl)C(=C(Cl)C=C1)Cl,-1831.44512
OC(=O)C1=C(Br)C=CC=C1,-1740.30888
CN(C)C=NC1=C(C)C=C(Cl)C=C1,-2042.78482
CCCCOC(=O)C1=CC=C(N)C=C1,-2331.084
OC(=O)C1=CC=C(C=C1)C(O)=O,-2245.40041
O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,-3427.15033
OC(=O)COC1=CC=C(Cl)C=C1,-2229.84487
NC(=O)C1=CC=CC=C1C(N)=O,-2054.2675
CCCCCC(O)/C=C/C1C(O)CC(=O)C1C\C=C\CCCC(O)=O,-4366.4984
OC(=O)C1=CC(=C(Cl)C=C1)Cl,-2038.45953
CCCCOC(=O)C1=CC=C(O)C=C1,-2426.52778
OC(=O)C1=CC(=CC=C1)C(O)=O,-2245.43191
OC(=O)C1=C(Cl)C=C(Cl)C=C1,-2038.463
OC(=O)COC1=CC(=CC=C1)Cl,-2229.76983
OC(=O)C1=CC=C(C=C1)[N+]([O-])=O,-2291.86437
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-3181.71061
OC(=O)COC1=C(Cl)C=CC=C1,-2229.77461
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2=O,-3276.64673
CCC1=C(CCCC1)C2(CC)C(=O)NC(=O)NC2=O,-3249.69189
CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,-3547.62449
OC(=O)C1=CC=CC=C1C(O)=O,-2245.23897
OC(=O)C1=CC(=CC=C1)[N+]([O-])=O,-2291.88581
C1=NC2=C(N=C1)N=CN=C2,-1534.2747
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4038.83266
CC1=CC2=C(C=CC=C2)C=C1,-1485.97305
OC(=O)CNC(=O)C1=CC=CC=C1,-2299.49016
[O-][N+](=O)C1=C(Cl)C=CC(=C1)Cl,-2084.84649
[O-][N+](=O)C1=CC=C(C=C1)[N+]([O-])=O,-2338.29257
NC1=NC=NC2=C1N=C[NH]2,-1612.15848
CN(C)C(=O)NC1=CC=C(Cl)C=C1,-2188.87508
CCC1(C(=O)NC(=O)NC1=O)C2=CC3CCC(C3)C2,-3222.51023
OC(=O)C1=NC(=CC=C1Cl)Cl,-2087.87957
CC(=O)NC1=CC=C(Br)C=C1,-1794.90935
CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C,-3547.67105
OC(=O)C1=C(C=CC=C1)[N+]([O-])=O,-2291.67077
O=C1NC=NC2=C1C=N[NH]2,-1707.48883
[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O,-2338.2928
OC(=O)C1=CC=C(C=C1)N=C=S,-2003.19925
O=C1NC=NC2=C1N=C[NH]2,-1707.7674
OC(=O)C1=C(C=NC=C1)C(O)=O,-2294.89732
ClC1=CC=CC(=N1)C(Cl)(Cl)Cl,-2030.91529
NC(CC1=CC=C(O)C=C1)C(O)=O,-2326.53211
NCC(CC(O)=O)C1=CC=C(Cl)C=C1,-2434.54596
OC(=O)C1=CC(=CC=C1)N=C=S,-2003.1474
CCNC1=NC(=NC(=N1)Cl)NCC,-2220.09655
[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O,-2337.98485
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,-3035.80231
OC1=C(Br)C=C(Br)C=C1,-1530.8226
NC1=CC2=C(C=CC=C2)C=C1,-1535.77815
CCCCCOC(=O)CCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-4176.76144
CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl,-2758.76847
COC1=C(OC)C=C(Cl)C(=C1)Cl,-2214.29876
ClC1C2OC2C3C1C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl,-3457.84388
NC1=CC=CC2=C1C=CC=C2,-1535.72272
CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,-2431.58759
OC1=CC2=C(C=CC=C2)C=C1,-1631.25231
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-3444.69959
CC(C)C1=CC=C(NC(=O)N(C)C)C=C1,-2385.34829
OCC(O)C1OC(=O)C(=C1O)O,-2616.1695
CC(=O)NC1=CC=C(C=C1)[N+]([O-])=O,-2346.46728
OC1=CC=CC2=C1C=CC=C2,-1631.22794
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-3475.82659
CC1=C(OCC(O)=O)C=CC(=C1)Cl,-2379.8672
CN(C)C(=O)NC1=NOC(=C1)C(C)(C)C,-2606.21297
CC(C)OC(=O)NC1=CC=CC(=C1)Cl,-2434.77843
CC(C)NCC(O)COC1=C(CC=C)C=CC=C1,-2929.43953
CC(=O)OC1=CC=C(C=C1)[N+]([O-])=O,-2441.61777
CC(C)N(C(=O)CCl)C1=CC=CC=C1,-2288.86911
OC(=O)C1=CC=C(I)C=C1,-1741.37373
OC1=CC=CC2=C1N=CC=C2,-1681.06392
CC(=O)OC1=C(C=CC=C1)C(O)=O,-2395.1132
CC(OC1=CC=C(Cl)C=C1)C(O)=O,-2379.93212
CC(=O)NC1=CC=CC=C1[N+]([O-])=O,-2346.45293
CC1=CC2=C(C=C1)C=C(C)C=C2,-1636.12893
OC(=O)C1=C(O)C=CC(=C1)Br,-2035.74627
CC1=CC2=C(C=CC=C2)C=C1C,-1636.08832
CCNC1=NC(=NC(=N1)Cl)NC(C)C,-2370.1343
CNC(=O)OC1=CC(=CC(=C1)C)C(C)C,-2481.07316
OC(=O)C1=CC(=CC=C1)I,-1741.35179
O=C1NC(=O)C2=CC=CC=C12,-1826.85044
O=C1OC2=C(C=CC=C2)C=C1,-1776.4221
CC1=C(OCCCC(O)=O)C=CC(=C1)Cl,-2680.13467
NC1=CC=C(C=C1)[S](N)(=O)=O,-1984.94314
OC1=C(Cl)C(=C(Cl)C=C1Cl)Cl,-2126.77786
CCC(=O)NC1=CC(=C(Cl)C=C1)Cl,-2242.90016
OCC1=CC=CC2=C1C=CC=C2,-1781.07929
ClC1=CC2=C(C=CC=C2)C=C1,-1589.3836
CC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,-2488.46439
CC1=CC=CC2=C1C=CC=C2C,-1636.04772
COC(=O)C1=CC=C(C=C1)C(=O)OC,-2544.42565
CCCCC1=C(C)N=C(NC1=O)N(C)C,-2462.43741
C1=CC=C(C=C1)C2=CC=CC=C2,-1608.3842
NC1=CC=C(C=C1)[S](O)(=O)=O,-2080.69606
OC(=O)C1=CC=CC=C1I,-1741.20721
CC1CCCCC1NC(=O)NC2=CC=CC=C2,-2658.40006
CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,-2830.09397
O=C1OC(=O)C2=CC=CC=C12,-1921.81029
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-4671.72473
CC(=O)NC1=CC=C(OC(C)=O)C=C1,-2449.52229
IC1=CC=C(C=C1)N=C=S,-1499.11637
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-4671.57099
ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)Cl,-2084.82878
CCOC(=O)C1(CCN(C)CC1)C2=CC=CC=C2,-2902.81541
CN(CC1=CC=C(Cl)N=C1)C(C)=NC#N,-2387.39218
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-3576.11244
ClC1=C(Cl)C2(Cl)C3CO[S](=O)OCC3C1(Cl)C2(Cl)Cl,-3849.841
IC1=CC=C(I)C=C1,-1237.33123
C1CC2=CC=CC3=CC=CC1=C23,-1608.68578
NC(=O)N/N=C/C1=CC=C(O1)[N+]([O-])=O,-2739.49403
CC(=O)NC1=CC=C(I)C=C1,-1795.85122
C1=NC=CC(=C1)C2=CC=NC=C2,-1707.89713
OC1=C(C=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-2633.53952
OC(=O)COC1=CC(=C(Cl)C=C1)Cl,-2483.23235
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-3871.7379
C(CC1=CC=CC=C1)C2=CC=CC=C2,-1908.35104
OC1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-2633.49972
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,-2520.20509
C1=CC=C(N=C1)C2=NC=CC=C2,-1707.79691
OC(=O)COC1=C(Cl)C=C(Cl)C=C1,-2483.15122
NC(CC1=CC=C(O)C(=C1)O)C(O)=O,-2621.88788
CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,-2465.50979
ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl,-4354.54173
CCNC1=NC(=NC(=N1)Cl)N(CC)CC,-2519.78549
COC1=C(Cl)C(=C(Cl)C(=C1)Cl)Cl,-2276.33931
COC1=C(Cl)C(=C(Cl)C=C1Cl)Cl,-2276.29768
BrC1=CC(=CC(=C1)Br)Br,-1444.33431
ClC1=CC2=C(OC(=O)N2)C=C1,-1957.24474
CON(C)C(=O)NC1=CC=C(Cl)C=C1,-2482.75748
CN(C)C(=O)NC1=CC(=C(Cl)C=C1)Cl,-2442.34709
BrC1=CC(=C(Br)C=C1)Br,-1444.31888
OC(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,-2545.2427
OC(=O)CCCOC1=C(Cl)C=C(Cl)C=C1,-2783.48344
OC(=O)C1=C(C=CC(=C1)Cl)[N+]([O-])=O,-2545.13085
N(C1=CC=CC=C1)C2=CC=CC=C2,-1808.06587
COC1=CC=CC=C1OCC(O)COC(N)=O,-3216.03218
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-4966.92927
CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,-2684.88108
OC(=O)CC1=CC(=C(OCC=C)C=C1)Cl,-2652.09534
CC1=CC=C(C)C2=C1C=CC=C2C,-1785.94409
CC1=C(Cl)C(=O)N(C(=O)N1)C(C)(C)C,-2512.2677
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,-3442.53461
CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,-2577.10582
OC(=O)C1=C(C(=CC=C1)Cl)[N+]([O-])=O,-2545.02365
CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,-2626.51295
OC1=CC=CC2=C1C=CC=C2O,-1926.62599
NNC1=NN=CC2=C1C=CC=C2,-1833.54065
COC1=C(C(O)=O)C(=CC=C1Cl)Cl,-2483.2952
O(C1=CC=CC=C1)C2=CC=CC=C2,-1903.15857
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-3871.34523
COC1=C(Cl)C=C(NC(=O)N(C)C)C=C1,-2633.6919
ClCC#CCOC(=O)NC1=CC(=CC=C1)Cl,-2782.16298
COC1=C(OC)C(=C(Cl)C(=C1)Cl)Cl,-2467.66754
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4021.58279
